ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0016079,synaptic vesicle exocytosis,42/3368,111/18903,4.607578252427776e-7,2.1772579388202943e-5,1.8598200476398754e-5,SYT1/NLGN1/RIMS2/ERC2/CADPS/GSK3B/RIMS1/PFN2/CASK/SNCA/CTBP2/PRRT2/PRKCB/CHRM2/CSPG5/CNR1/CDK5/SNAPIN/CACNB4/APBA2/ATP2A2/DTNBP1/STXBP5/SYN1/GRIN3A/ADCY1/RAB5A/STXBP1/NAPA/SNAP29/SYT7/PPFIA3/FMR1/SYNJ1/STX4/UNC13A/SNAP25/DNAJC5/CPLX2/GIT1/RIMS3/CALM3,42
GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,42/3368,111/18903,4.607578252427776e-7,2.1772579388202943e-5,1.8598200476398754e-5,GPM6A/NLGN1/AUTS2/FNBP1L/TENM1/GSK3B/TENM2/APC/DNM3/CCDC88A/PIK3R1/ACTR2/KCTD17/EPS8L1/MIEN1/HRAS/BCAS3/ARHGAP35/SEPTIN7/DOCK11/ARPC2/PPP1R35/RALA/PLPPR5/SEPTIN9/FSCN1/CCP110/NCKAP1/CARMIL2/ATMIN/AKIRIN1/PFN1/DEF8/HSP90AA1/FMR1/CROCC/MARK4/RAC1/NEURL1/WASF2/NDEL1/HTT,42
GO:0015931,nucleobase-containing compound transport,70/3368,223/18903,5.390073829206153e-7,2.5275743154819388e-5,2.1590613128640156e-5,RBFOX1/HNRNPA2B1/KIF5C/KHDRBS1/PABPN1/CKAP5/UPF3A/IGF2BP2/SRSF7/TPR/RANBP17/THOC7/RFTN1/AKAP8L/UPF3B/RBM8A/ABCC5/KPNB1/SRSF3/DDX39B/NUP93/SLC25A5/SEC13/SLC35A1/SLC35B1/RAN/AAAS/SLBP/LRPPRC/SLC35C2/UPF2/FYTTD1/MRPL18/IGF2BP3/SLC35A5/CHTOP/NUP58/CASC3/SMG1/ALKBH5/FMR1/AHCTF1/RANBP2/YBX1/POLDIP3/DDX39A/DDX19B/NUP50/POM121/XPOT/SEH1L/KHSRP/AGFG1/SMG7/NUP214/SENP2/SLC25A32/NUP160/NUP54/SLC25A51/NUP155/POM121C/SLC25A25/TOMM20/HSF1/NUP153/SLC25A33/TSC1/BICD2/SLC25A6,70
GO:0034250,positive regulation of cellular amide metabolic process,57/3368,170/18903,5.614255048374811e-7,2.6127552092550353e-5,2.2318230794376742e-5,SOX4/KHDRBS1/HNRNPL/UPF3A/COA3/PRKDC/SH3BGRL/CDC123/UPF3B/DHX29/RHOA/CPEB3/EIF2S3/GSK3A/PINK1/SLC2A13/PRR16/EIF6/POLR2G/CNBP/CSNK1E/EIF4G1/ELAVL1/SYNCRIP/EIF3E/LARP1/DDX3X/EEF2/MRPS27/PCIF1/PABPC1/NSUN5/CDK5RAP1/PICALM/RBM3/CTIF/FMR1/HABP4/TRUB2/YBX1/POLDIP3/LARP6/YTHDF1/RPS4X/RPS27L/YTHDF3/LARP4/LARP4B/EIF3D/TENT4B/RPL26/DNAJC3/PPP1R15A/IFNGR1/RPS6KB1/UHMK1/RPS9,57
GO:1903829,positive regulation of protein localization,122/3368,451/18903,5.736206074341221e-7,2.6494371364419638e-5,2.263156888056271e-5,SOX4/ANK3/NNAT/ERBB4/TENM1/GSK3B/APC/UBL5/CCDC88A/FRMD4A/TCAF1/DPP10/PIK3R1/GNAI1/TOMM7/MYH10/EPB41/PARP1/BICD1/DNM1L/TPR/ATP13A2/RIC3/CDK5/DDRGK1/MYRIP/CACNB4/CDK5RAP3/CCT8/VPS35/LRP1/MAP1A/C2CD5/CEP290/GPR27/MAPT/PRKN/UBE2L3/HRAS/TRAPPC12/PPP3CB/MESD/TRIM28/GSK3A/ANP32B/WLS/SH3GLB1/PINK1/BCAS3/RDX/CDK5R1/ABAT/PTPN9/TMED10/KIF5B/SYT11/PRKCE/MCRS1/RANGRF/CCT4/UBE2D3/GLUL/APBB1/CACNG2/RAN/PRKAA2/CEP295/PRNP/JUP/SORBS1/TMEM30A/PRKCI/CLIP3/EPHA3/ACHE/JAK2/SREBF2/HDAC3/TARDBP/EMD/PRKACA/RER1/PPM1A/TCP1/PRKCZ/RBM22/DLG1/ICE1/FBXW7/PDPK1/PCNT/SAR1B/HSP90AA1/CAMK1/GOLPH3/NECAB2/CROCC/DKC1/DLG4/GNL3/KAT7/MARK4/ZPR1/CDK9/ARF6/BAP1/RIPOR1/NMD3/LRIG2/SAR1A/SQSTM1/STX4/CHP1/NMT1/ZDHHC5/CTDSPL2/PTPN23/PRKAA1/SEC24A/OAZ1/MCU/TFRC,122
GO:0008089,anterograde axonal transport,24/3368,49/18903,5.977630093092448e-7,2.7200430860642158e-5,2.3234686950538677e-5,KIF5C/FEZ1/DLG2/BLOC1S1/KIF1B/SNAPIN/AP3B2/MAP1A/AP3M2/DTNBP1/KIF5B/SPG7/ARL8A/AP3D1/SPAST/TERF2/BLOC1S2/AP3B1/NEFL/RAB21/AP3S2/BORCS5/ARL8B/HSPB1,24
GO:0099054,presynapse assembly,24/3368,49/18903,5.977630093092448e-7,2.7200430860642158e-5,2.3234686950538677e-5,NLGN1/GPC6/NLGN4X/PTPRD/CNTN5/SNCA/LRFN5/IL1RAPL1/SLITRK3/CBLN2/PCDH17/FZD1/VPS35/NLGN3/APP/MDGA1/FARP1/EIF4G1/CBLN1/LRRC4B/PTEN/NTRK3/ARF6/BSN,24
GO:0010506,regulation of autophagy,98/3368,344/18903,6.051252526201068e-7,2.7332973726803797e-5,2.3347905451325332e-5,GSK3B/FEZ1/SNCA/RNF5/USP33/EXOC4/DNM1L/ATP13A2/CDK5/RRAGB/FBXL2/GOLGA2/CISD2/CAPN1/VPS35/CAMKK2/DAPK1/FEZ2/MAPT/PRKN/TMEM59/GSK3A/SH3GLB1/PINK1/RB1CC1/KDM4A/CDK5R1/UCHL1/SLC25A5/ATP6V1D/ATP6V1B2/EIF4G1/HDAC6/ATP6V0D1/BNIP3L/ATP6V1H/GAPDH/VPS26B/PIP4K2B/PRKAA2/ATP6V1G1/PAFAH1B2/POLDIP2/ATG12/MTMR4/FBXO7/KAT8/NRBP2/DCAF12/GNAI3/SREBF2/LARP1/LRSAM1/RNF41/UBQLN4/PRKACA/WAC/OPTN/BCL2/PLK2/KEAP1/MCL1/FBXW7/TLK2/GPSM1/ATM/TECPR1/RAB39B/SMG1/TAB2/RUBCN/CHMP4B/UBQLN1/EP300/ZMPSTE24/MTMR3/ATP6V1C1/RHEB/ATG101/BECN1/SEC22B/SESN1/SPTLC1/RRAGC/EXOC8/TAB3/RRAGD/PRKAA1/EEF1A2/SIRT1/HTT/SNX30/EIF4G2/FOXK2/TSC1/STAT3/HSPB1/TP53INP2,98
GO:0021549,cerebellum development,39/3368,101/18903,6.390578052188288e-7,2.8654978813571282e-5,2.447716603162399e-5,GRID2/RERE/LMX1A/NLGN4X/CKB/CNTN1/UQCRQ/DAB1/PTBP2/RORA/CDK5/TTLL1/KLHL1/TRNP1/CDK5R1/ABAT/FAIM2/MYO16/CBLN1/MTPN/NCSTN/HSPA5/ARCN1/SDF4/MECP2/OPHN1/EZH2/CRK/RPGRIP1L/SERPINE2/TTC21B/CDK5R2/MDK/LDB1/KCNC1/SPTBN2/CRKL/MAP2K1/DIXDC1,39
GO:1903008,organelle disassembly,49/3368,139/18903,6.489833633802106e-7,2.8721372850018172e-5,2.4533880010168286e-5,ATP5IF1/TOMM7/DENR/DNM1L/ATP13A2/DDRGK1/GOLGA2/CISD2/GBF1/CAMKK2/PRKN/GSK3A/PINK1/RB1CC1/SLC25A5/KIF5B/RETREG2/HDAC6/BNIP3L/UFC1/LRBA/ATG3/RETREG1/PRKAA2/SPAST/ATG12/KIF9/FBXO7/UFM1/SREBF2/SPATA33/RNF41/FUNDC2/OPTN/FBXW7/MAP1LC3B/PELO/ATG4D/FBXL4/MFN2/SQSTM1/STX5/BECN1/GABARAPL1/PRKAA1/HTT/SNX30/ATG2B/WDR45B,49
GO:0035418,protein localization to synapse,30/3368,69/18903,6.498894393867046e-7,2.8721372850018172e-5,2.4533880010168286e-5,NLGN1/GPC6/KIF5C/NRXN1/DLG2/CLSTN1/CDK5/SLITRK3/GRIP1/GRIPAP1/ADAM10/VPS35/MAP1A/MAPT/RAB11A/HRAS/HOMER1/KIF5B/STAU1/CACNG2/LGI1/ZDHHC15/PRKCZ/DLG1/DLG4/SNAP25/CACNG7/BSN/SHANK1/HSPB1,30
GO:0050890,cognition,91/3368,314/18903,6.708391496116385e-7,2.9435463543316394e-5,2.5143858351985097e-5,CHL1/CNTNAP2/NRXN1/LMX1A/TUSC3/GRIN2B/NLGN4X/ADGRB3/HMGCR/GRIA1/PRKAR2B/SCN2A/ELAVL4/ATXN1/C1QL1/SORCS3/PAK5/ATP8A1/JPH4/CHD7/SLC12A5/CNR1/CDK5/SLC1A1/SLC6A1/CUX2/NLGN3/ACTR2/MAP1A/CPEB3/MAPT/PRKN/CSMD1/NPAS4/PPP3CB/ARF4/APP/SYT11/KCNK10/MEIS2/AAAS/PRNP/DNAAF4/NCSTN/RCAN1/PTEN/RP9/DOP1B/SPG11/MECP2/GPI/VLDLR/NTRK2/ARMCX5-GPRASP2/ADCY1/SLC8A3/MAPK1/PRKCZ/NSUN5/PLK2/FOS/NETO1/PICALM/MDK/CAMK2N1/CHMP2B/TTC8/BDNF/DDHD2/NDRG4/DLG4/EP300/SYNJ1/POMK/YTHDF1/TH/BRSK1/SNAP25/GIT1/AMFR/JPH3/SLC11A2/TAFA2/PJA2/SHANK1/SYNGAP1/CRTC1/HTT/CIC/TSC1/RPS6KB1,91
GO:0033157,regulation of intracellular protein transport,70/3368,225/18903,7.800597876375409e-7,3.3985157981967475e-5,2.9030220540299678e-5,ANK3/TENM1/GSK3B/UBL5/ATP5IF1/TCAF1/PIK3R1/TOMM7/TPR/ATP13A2/CDK5/PKIG/SLC1A1/ERLEC1/GRIPAP1/C2CD5/CEP290/PRKN/UBE2L3/HRAS/TRIM28/GSK3A/ANP32B/SH3GLB1/PINK1/BCAS3/CDK5R1/BNIP3L/UBE2D3/LMAN1/RAN/PRNP/JUP/NOLC1/TMEM30A/DMTN/UBE2J1/UFM1/UBAC2/JAK2/SREBF2/HDAC3/TARDBP/EMD/PRKACA/PPM1A/RBM22/NUP58/ICE1/BRSK2/FBXW7/PCNT/SAR1B/HSP90AA1/CAMK1/DERL2/ZPR1/BAP1/RANGAP1/RIPOR1/SAR1A/BAG4/CHP1/NUP54/NMT1/CTDSPL2/NDEL1/PRKAA1/OAZ1/UHMK1,70
GO:1990778,protein localization to cell periphery,96/3368,337/18903,7.873874334584857e-7,3.406282396996815e-5,2.9096563052561543e-5,ANK3/GPC6/ANK2/RAB3C/CLASP2/MACF1/CCDC88A/AFDN/KCNB2/CDH2/DPP10/PIK3R1/GNAI1/TNIK/CLSTN1/ANK1/EPB41/RAPGEF2/RAPGEF6/NSF/TSPAN5/CDK5/GRIP1/DPP6/SLC1A1/GRIPAP1/ADAM10/VPS35/LRP1/C2CD5/BBIP1/RAB10/ATP1B3/RAB11A/HRAS/RABEP1/TMEM59/RDX/BSG/PTPN9/KIF5B/LIN7B/PRKCE/RANGRF/APPL1/CACNG2/PRNP/ASB3/PACS1/JUP/LGI1/SORBS1/PDZD11/PRKCI/MYL12A/RAB7A/CLIP3/EPHA3/CLTC/GOLGA7/GOLGA4/RER1/OPTN/MAP7/STXBP1/PRKCZ/DLG1/PICALM/PPIL2/RAB15/PACS2/TSPAN17/PDPK1/TTC8/FCHO2/EFR3A/TTC7A/GOLPH3/DLG4/TUB/ATP1B1/ARF6/PIP5K1A/RAB40C/SQSTM1/SYS1/STX4/BAG4/SNAP25/CACNG7/ZDHHC5/BLZF1/GAK/SEC16A/MYADM/LYPD1,96
GO:0046034,ATP metabolic process,68/3368,217/18903,8.336664671115791e-7,3.5812679073191825e-5,3.0591294358124564e-5,ATP5F1E/NDUFA3/ATP5MF/NDUFS5/NDUFA13/ATP5IF1/NDUFB1/NDUFA1/NDUFB2/NDUFC1/ATP5PF/ATP5ME/NDUFB4/ATP5PD/PARP1/DNM1L/NDUFV3/NDUFA7/NDUFB3/NDUFS2/SLC25A12/NDUFB10/HSPA1A/PGK1/STOML2/VPS9D1/HK1/SLC2A6/PINK1/APP/EIF6/NDUFS4/PFKP/ATP6V1B2/PRKAG1/GAPDH/DGUOK/PRKAA2/AK9/AK5/ENO2/TMSB4X/ENO1/SDHB/ATP5F1A/HSPA1B/GPI/LDHA/NUDT5/NDUFA10/CLPX/DHTKD1/UQCC3/EP300/PARG/ATP1B1/SLC25A13/AK2/SDHD/ATP5MC3/GIT1/SLC25A25/PRKAA1/HDAC4/ALDOA/DDIT4/FOXK2/STAT3,68
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,43/3368,117/18903,8.551723031322759e-7,3.648141290376091e-5,3.116252873621635e-5,ATP5F1E/NDUFA3/ATP5MF/NDUFS5/NDUFA13/NDUFB1/NDUFA1/NDUFB2/NDUFC1/ATP5PF/ATP5ME/NDUFB4/ATP5PD/PARP1/NDUFV3/NDUFA7/NDUFB3/NDUFS2/NME7/SLC25A12/NDUFB10/NME3/STOML2/VPS9D1/PINK1/NDUFS4/NME4/DGUOK/AK9/IMPDH2/NME5/TMSB4X/ENO1/SDHB/ATP5F1A/NME1/NDUFA10/UQCC3/SLC25A13/SDHD/NME2/ATP5MC3/ALDOA,43
GO:0031396,regulation of protein ubiquitination,66/3368,210/18903,1.0699350102674312e-6,4.532835012464021e-5,3.871960817555822e-5,SOX4/MYCBP2/CBLB/PIN1/CDK5/RPS2/BTRC/HDAC8/PSMD10/SASH1/CDK5RAP3/HSPA1A/PRKN/UBE2L3/UBXN2A/GSK3A/PINK1/TBC1D7/RNF180/HERPUD1/PRKCE/HSPA5/NSMCE3/XIAP/PTEN/IVNS1ABP/PTTG1IP/PELI1/CUL3/BUB3/HDAC3/HSPA1B/DDX3X/DERL1/CDC14B/USP4/RNF40/GLMN/MTA1/SIAH2/BAG5/PEF1/RPL23/ADGRB1/AIMP2/FBXW7/PRMT3/RCHY1/HSP90AA1/U2AF2/RPS20/LIMK1/NDFIP2/CAMLG/UBQLN1/TOPORS/GTPBP4/SQSTM1/SENP2/UBB/CHP1/ARRDC3/PER2/CRY1/PRICKLE1/FZR1,66
GO:0022904,respiratory electron transport chain,44/3368,122/18903,1.1663747429879805e-6,4.907561675462441e-5,4.19205342018391e-5,NDUFA3/UQCR11/COX6C/NDUFS5/UQCRQ/UQCR10/NDUFB1/NDUFA1/NDUFB2/NDUFC1/SNCA/NDUFB4/NDUFV3/NDUFA7/NDUFB3/NDUFS2/COX7A2/COX7C/DNAJC15/SLC25A12/NDUFB10/CHCHD2/CYCS/IMMP2L/PINK1/COX7A2L/UQCRFS1/NDUFS4/CYC1/DGUOK/GHITM/SDHB/UQCRH/COX5A/SOD2/COQ9/NDUFA10/COA6/ETFDH/UQCC3/SLC25A13/SDHD/COX4I1/SLC25A51,44
GO:0022037,metencephalon development,41/3368,111/18903,1.3105190770123127e-6,5.458559097703626e-5,4.662717016724655e-5,GRID2/RERE/LMX1A/NLGN4X/CKB/CNTN1/UQCRQ/DAB1/PTBP2/RORA/CDK5/TTLL1/KLHL1/TRNP1/CDK5R1/ABAT/FAIM2/MYO16/CBLN1/MTPN/NCSTN/HSPA5/ARCN1/ATF2/SDF4/MECP2/OPHN1/EZH2/CRK/RPGRIP1L/SERPINE2/TTC21B/CDK5R2/BCL2/MDK/LDB1/KCNC1/SPTBN2/CRKL/MAP2K1/DIXDC1,41
GO:0021953,central nervous system neuron differentiation,57/3368,174/18903,1.3151013290902437e-6,5.458559097703626e-5,4.662717016724655e-5,SOX4/DCC/GRID2/LMX1A/MYCBP2/MDGA2/UQCRQ/NR4A2/ELAVL4/GABRB1/RAPGEF2/ZSWIM6/SLIT2/DCLK2/PLXNA4/EPHB1/RORA/ZC4H2/CDK5/DCLK1/TTLL1/SECISBP2/NIN/EPHB6/MAPT/MDGA1/ARHGAP35/FAIM2/DYNC2H1/SLC4A10/CBLN1/ZMIZ1/B4GALT6/MTPN/TAOK1/NOVA2/HPRT1/PTEN/RAC3/FBXO45/SPG11/OPHN1/NTRK2/TTC21B/LDB1/HSP90AA1/ABT1/PEX5/PLXNA1/CHD5/B4GALT5/UBB/NRP2/DRAXIN/NDEL1/ID4/CDH11,57
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,56/3368,170/18903,1.3312809764523138e-6,5.488630227078231e-5,4.688403862673815e-5,GSK3B/MAGEF1/SMARCC1/ELOB/DDRGK1/PSMD10/MAP1A/TRIB2/HSPA1A/USP5/PRKN/GSK3A/ZYG11B/RNF180/HERPUD1/CSNK1E/USP14/RAD23A/PTEN/UBE2K/USP9X/ARIH1/HSPA1B/RAD23B/UBQLN4/SGTA/SH3RF1/WAC/PDCL3/GLMN/BAG5/KEAP1/NOP53/CSNK2A1/RPL23/FBXW7/RNF139/TLK2/RCHY1/DESI1/RNF14/EIF3H/USP7/CAMLG/UBQLN1/SOCS5/SOCS4/TRIM67/CSNK1D/RYBP/MDM2/MKRN2/PRICKLE1/FZR1/ZFAND2A/SUMO2,56
GO:0031333,negative regulation of protein-containing complex assembly,50/3368,146/18903,1.3445802277186932e-6,5.506504225917288e-5,4.703671884335218e-5,SPTAN1/GSK3B/TMSB15A/PFN2/TUBB4A/SSH2/SNCA/FHOD3/SLIT2/PRRT2/STMN1/HIP1R/DNAJC15/TRIOBP/VPS35/MAPRE1/RDX/CAPZB/ZNF827/HDAC6/MTPN/HSPA5/SVIL/DMTN/CLIP3/ARHGEF7/TMSB4X/RPL13A/CTNNBIP1/TMSB15B/DDX3X/CARMIL2/PPM1A/STXBP1/PRKCZ/TMSB10/NOP53/CRBN/VDAC2/PFN1/RIOK3/SPTBN2/PEX5/EP300/TRAF3IP1/JAM3/DYRK1A/LDLRAD4/HSF1/MYADM,50
GO:0120032,regulation of plasma membrane bounded cell projection assembly,63/3368,199/18903,1.4121532305655217e-6,5.744938606201325e-5,4.907343223680116e-5,GPM6A/NLGN1/AUTS2/FNBP1L/TENM1/GSK3B/TENM2/APC/DNM3/CCDC88A/PFN2/PIK3R1/ODF2L/SLIT2/FER/SDCCAG8/ACTR2/KCTD17/EPS8L1/MIEN1/HRAS/ARHGAP24/BCAS3/TBC1D7/RDX/CAPZB/ARHGAP35/SEPTIN7/DOCK11/CEP97/ATG3/ARPC2/CDKL5/PPP1R35/RALA/PLPPR5/DMTN/MAP4/SEPTIN9/FSCN1/CCP110/NCKAP1/CARMIL2/ATMIN/TBC1D30/SYNE2/RAB5A/AKIRIN1/PFN1/DEF8/HSP90AA1/FMR1/CROCC/IFT140/MPHOSPH9/MARK4/RAC1/ARF6/NEURL1/WASF2/NDEL1/HTT/RAP1GAP,63
GO:0009152,purine ribonucleotide biosynthetic process,68/3368,220/18903,1.4436981868271398e-6,5.8346302379467894e-5,4.983958075715577e-5,ATP5F1E/NDUFA3/ATP5MF/NDUFS5/NDUFA13/NDUFB1/NDUFA1/NDUFB2/NDUFC1/ATP5PF/ATP5ME/SNCA/NDUFB4/ATP5PD/PARP1/NDUFV3/NDUFA7/ACACA/ACLY/HSD17B12/NDUFB3/ELOVL6/NDUFS2/NME7/SLC25A12/GUCY1B1/NDUFB10/PDHA1/NME3/ADCY2/DCAKD/STOML2/VPS9D1/PINK1/NDUFS4/ACOT7/NME4/DGUOK/HPRT1/AK9/IMPDH2/NME5/AK5/TMSB4X/ENO1/SDHB/ATP5F1A/DIP2A/NME1/PANK3/ELOVL5/ELOVL4/ADCY1/ACAT1/NDUFA10/UQCC3/PANK2/ADK/PDK3/SLC25A13/AK2/SDHD/NME2/ATP5MC3/PPAT/ALDOA/PDHX/SLC25A16,68
GO:0042255,ribosome assembly,27/3368,61/18903,1.5247784348881866e-6,6.122035245436687e-5,5.229460266885181e-5,RPS28/RPL38/PRKDC/DHX30/DHX29/EIF6/DDX3X/MTERF3/MRPS2/SBDS/NOP53/MRPS11/TRAF7/ABT1/RPS27L/BRIX1/EIF2A/PPAN/RPF2/RPL10/RPLP0/RPL23A/MDN1/RPS5/RPS14/RPL6/RPL24,27
GO:1990089,response to nerve growth factor,23/3368,48/18903,1.668462822186298e-6,6.655433192656122e-5,5.685090340805671e-5,MAGI2/KIDINS220/ELAVL4/RAPGEF2/TMEM108/CORO1A/MAPT/DYNC1LI2/APP/ID1/CSNK1E/HSPA5/NTRK2/CRK/KCNC1/BDNF/CBL/NTRK3/RAB35/ARF6/TAC1/CSNK1D/RAPGEF1,23
GO:0036465,synaptic vesicle recycling,32/3368,79/18903,1.8709031277917136e-6,7.339544568437081e-5,6.269460262628212e-5,SYT1/NLGN1/NLGN4X/SNAP91/DNM3/SNCA/ITSN1/AMPH/CDK5/GRIPAP1/AP3B2/NLGN3/AP3M2/PPP3CB/AP3D1/BIN1/ACTG1/OPHN1/RAB5A/AP3B1/PICALM/FCHO2/CANX/TBC1D24/SYT7/SYNJ1/ARF6/SH3GL1/AP3S2/GIT1/GAK/CALM3,32
GO:0042773,ATP synthesis coupled electron transport,38/3368,101/18903,1.8758074185977888e-6,7.339544568437081e-5,6.269460262628212e-5,NDUFA3/UQCR11/COX6C/NDUFS5/UQCRQ/UQCR10/NDUFB1/NDUFA1/NDUFB2/NDUFC1/SNCA/NDUFB4/NDUFV3/NDUFA7/NDUFB3/NDUFS2/COX7A2/COX7C/DNAJC15/NDUFB10/CHCHD2/CYCS/PINK1/COX7A2L/UQCRFS1/NDUFS4/CYC1/DGUOK/GHITM/SDHB/UQCRH/COX5A/COQ9/NDUFA10/COA6/UQCC3/SDHD/COX4I1,38
GO:0042775,mitochondrial ATP synthesis coupled electron transport,38/3368,101/18903,1.8758074185977888e-6,7.339544568437081e-5,6.269460262628212e-5,NDUFA3/UQCR11/COX6C/NDUFS5/UQCRQ/UQCR10/NDUFB1/NDUFA1/NDUFB2/NDUFC1/SNCA/NDUFB4/NDUFV3/NDUFA7/NDUFB3/NDUFS2/COX7A2/COX7C/DNAJC15/NDUFB10/CHCHD2/CYCS/PINK1/COX7A2L/UQCRFS1/NDUFS4/CYC1/DGUOK/GHITM/SDHB/UQCRH/COX5A/COQ9/NDUFA10/COA6/UQCC3/SDHD/COX4I1,38
GO:0016311,dephosphorylation,99/3368,357/18903,2.0069101420773125e-6,7.802815824544892e-5,6.665187913561227e-5,MAGI2/PTPRO/GSK3B/PTPRD/PPP3CA/PTPRT/SSH2/PLPPR1/PTPRA/MGAT5/PPM1E/ENSA/PIN1/SLC39A10/PPM1L/PPP2R3A/PDXP/PTPRK/BTRC/YWHAB/CALM2/RPAP2/NT5C/PTPN5/CDK5RAP3/DUSP18/TIPRL/DUSP6/SSU72/PPP3CB/MTMR7/CTDNEP1/OCRL/PTPRE/PINK1/PPP6R2/PTPN9/ARPP19/FKBP1B/PPP1R35/IGBP1/RCAN1/PLPPR5/PTEN/SPPL3/PTP4A2/PPP1CC/PPP1R7/PTPN18/FIG4/MTMR4/PDP1/JAK2/BOD1/UBLCP1/CDC14B/PTPRF/PPM1A/SACM1L/BCL2/PPP2R5B/PPP6C/MTMR2/PPP1R2/NSMF/PPP2CB/PPP4R3A/INPP1/TIMM50/PPP1R8/SYNJ1/MTMR3/PPP1CB/DUSP1/PPP6R3/DUSP16/BAG4/SMG7/DUSP8/CRY2/PPP6R1/CHP1/DUSP4/PPP2R2A/ANKLE2/PPM1D/UBASH3B/SBF1/CTDSPL2/PTPRU/NUAK1/PPP2R5C/PTPN23/PPP1R15A/RPRD1B/HTT/MTMR12/TSC1/CALM3,99
GO:0060491,regulation of cell projection assembly,63/3368,201/18903,2.0594328457205753e-6,7.956664132868865e-5,6.796605584850757e-5,GPM6A/NLGN1/AUTS2/FNBP1L/TENM1/GSK3B/TENM2/APC/DNM3/CCDC88A/PFN2/PIK3R1/ODF2L/SLIT2/FER/SDCCAG8/ACTR2/KCTD17/EPS8L1/MIEN1/HRAS/ARHGAP24/BCAS3/TBC1D7/RDX/CAPZB/ARHGAP35/SEPTIN7/DOCK11/CEP97/ATG3/ARPC2/CDKL5/PPP1R35/RALA/PLPPR5/DMTN/MAP4/SEPTIN9/FSCN1/CCP110/NCKAP1/CARMIL2/ATMIN/TBC1D30/SYNE2/RAB5A/AKIRIN1/PFN1/DEF8/HSP90AA1/FMR1/CROCC/IFT140/MPHOSPH9/MARK4/RAC1/ARF6/NEURL1/WASF2/NDEL1/HTT/RAP1GAP,63
GO:0018394,peptidyl-lysine acetylation,62/3368,197/18903,2.124447189025293e-6,8.156549426363985e-5,6.967348182428347e-5,SOX4/AUTS2/MLLT3/EPC1/SNCA/ACTL6B/KANSL1/BLOC1S1/SUPT3H/BRD7/KAT6B/SUPT20H/POR/SF3B5/BRD8/TAF10/EPC2/MCRS1/APBB1/NFYC/PRKAA2/ING4/MRGBP/TAF7/ATF2/DIP2A/TAF6/KAT8/MECP2/NAA40/KAT2B/ZNF451/CREBBP/MLLT1/DR1/MBTD1/PCGF2/LDB1/TAF12/ATXN7L3/KAT6A/GTF3C4/CHD5/SMAD4/KAT7/EP300/ZMPSTE24/BRPF3/ESCO1/WDR5/NCOA3/SRCAP/TAF2/KANSL3/SET/PRKAA1/NAA50/SIRT1/MSL1/JADE1/MSL2/BRD1,62
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",27/3368,62/18903,2.2444837500409396e-6,8.563890482299063e-5,7.315300094118396e-5,RBFOX1/NOVA1/CELF4/CELF2/RBFOX2/DDX5/SRRM4/KHDRBS1/HNRNPL/RBMX/TRA2B/TIA1/PUF60/FAM172A/RBM8A/RNPS1/MBNL1/RBFOX3/NSRP1/NOVA2/KHDRBS2/SAP18/FMR1/RBM7/SRSF6/KHDRBS3/MBNL2,27
GO:0032535,regulation of cellular component size,101/3368,367/18903,2.3044171568427837e-6,8.65790768992865e-5,7.395609865622716e-5,DCC/DSCAM/SPTAN1/TENM1/MACF1/HP1BP3/GSK3B/NRCAM/TMSB15A/PFN2/SSH2/FHOD3/SEMA6D/BLOC1S1/SLIT2/ATP13A2/FER/SLC12A5/PLXNA4/HIP1R/PDXP/CDK5/SNAPIN/FCHSD2/SEMA3A/CORO1A/KCNMA1/TRIOBP/MAP1B/VAV3/FSTL4/CLNS1A/RHOA/ARPC5/MAPT/RAB11A/EPHA7/RDX/OLFM1/PRR16/RB1CC1/CAPZB/COTL1/L1CAM/ARPC4/ARHGAP35/PRKCE/CRABP2/ARPC2/MTPN/CDKL5/ARPC5L/SVIL/BIN1/PTEN/DMTN/IFRD1/TMSB4X/TMSB15B/BMPR2/PEX11B/BLOC1S2/NCKAP1/ARHGAP5/GOLGA4/CARMIL2/BORCS7/E2F4/RAB5A/TMSB10/DLG1/DSTN/CFL2/AKT3/PICALM/KIAA0319/PFN1/KXD1/BDNF/SPTBN2/NEFL/HSP90AA1/RAB22A/LIMK1/KIRREL1/RAC1/RAB21/ARF6/BAG4/TTL/BORCS5/DRAXIN/RICTOR/NDEL1/WDR1/PPP1R15A/CDKL3/RAP1GAP2/MYADM/TSC1/VAV2,101
GO:1902414,protein localization to cell junction,37/3368,98/18903,2.3136764150186844e-6,8.65790768992865e-5,7.395609865622716e-5,NLGN1/GPC6/KIF5C/NRXN1/DLG2/CLSTN1/CDK5/SLITRK3/GRIP1/GRIPAP1/ADAM10/VPS35/MAP1A/MAPT/RAB11A/HRAS/HOMER1/KIF5B/STAU1/CACNG2/LGI1/ZDHHC15/ACTG1/PRKCZ/DLG1/MPP7/LAMTOR3/DLG4/DLG5/JAM3/SNAP25/CACNG7/BSN/ARHGEF18/SHANK1/VCL/HSPB1,37
